booking_id,customer_id,returning_customer,customer_age,tour_id,departure_id,tour_name,location,region,tour_type,customer_origin,booking_segment,booking_channel,booking_stage,unit_price_vnd,adults,children,infants,participants,booking_date,travel_start,travel_end,season,weather_condition,status,post_tour_rating,revenue_vnd,total_cost_vnd,profit_vnd
B005008,CUST04079,False,43,T303,T303_SH_Fo_231201_0013,Tour Bến Tre 4N3Đ - City,Bến Tre,Nam Bộ,City,Foreign,Foreign,OTA,Normal,1380000,2,0,0,2,2023-11-20,2023-12-01,2023-12-04,Winter,Sunny,Completed,5.0,2760000,1820000,940000
B005009,CUST04080,False,39,T190,T190_SH_Fa_220511_0171,Tour Nha Trang 3N2Đ - City,Nha Trang,Nam Trung Bộ,City,Domestic,Family,Website,Early,1230000,3,2,0,5,2022-04-03,2022-05-11,2022-05-13,Summer,Sunny,Completed,4.4,5170000,4190000,980000
B005010,CUST00076,True,31,T342,T342_SH_Gr_240620_0484,Tour Quảng Bình 3N2Đ - Adventure,Quảng Bình,Bắc Trung Bộ,Adventure,Domestic,Group,OTA,Normal,1530000,11,0,0,11,2024-06-02,2024-06-20,2024-06-22,Summer,Sunny,Completed,3.8,16830000,12110000,4720000
B005011,CUST01517,True,40,T191,T191_SH_Co_220503_0063,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Couple,OTA,Normal,1900000,2,0,0,2,2022-04-13,2022-05-03,2022-05-06,Summer,Sunny,Completed,3.3,3800000,2600000,1200000
B005012,CUST04081,False,40,T268,T268_SH_Fo_220615_0129,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Foreign,Foreign,OTA,Normal,1500000,3,0,0,3,2022-05-31,2022-06-15,2022-06-18,Summer,Sunny,Completed,4.3,4500000,3300000,1200000
B005013,CUST04082,False,35,T327,T327_SH_Fa_230831_0176,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Family,Website,Early,1430000,4,3,0,7,2023-07-28,2023-08-31,2023-09-02,Summer,Sunny,Completed,5.0,8290000,6240000,2050000
B005014,CUST04083,False,31,T247,T247_SH_Gr_241019_0033,Tour Đà Lạt 1N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Website,Normal,500000,8,0,0,8,2024-10-05,2024-10-19,2024-10-19,Autumn,Sunny,Completed,4.1,4000000,3020000,980000
B005015,CUST04084,False,31,T203,T203_SH_Co_230911_0269,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Couple,Website,Normal,1010000,2,0,0,2,2023-08-22,2023-09-11,2023-09-12,Autumn,Cloudy,Completed,3.0,2020000,1480000,540000
B005016,CUST04085,False,43,T131,T131_SH_Fo_231225_0076,Tour TP.HCM 3N2Đ - City,TP.HCM,Nam Bộ,City,Foreign,Foreign,Website,Normal,1420000,4,0,0,4,2023-12-09,2023-12-25,2023-12-27,Winter,Sunny,Completed,5.0,5680000,3760000,1920000
B005017,CUST04086,False,33,T063,T063_SH_Fa_231108_0077,Tour Đà Lạt 6N5Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Family,Agent,Normal,2060000,3,1,0,4,2023-10-12,2023-11-08,2023-11-13,Winter,Sunny,Completed,4.2,7420000,5220000,2200000
B005018,CUST02447,True,22,T209,T209_SH_Gr_240903_0009,Tour Hội An 4N3Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Website,Normal,1460000,6,0,0,6,2024-08-20,2024-09-03,2024-09-06,Autumn,Cloudy,Completed,4.2,8760000,5980000,2780000
B005019,CUST03833,True,29,T259,T259_SH_Co_241130_0076,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Couple,Website,Normal,1050000,2,0,0,2,2024-11-04,2024-11-30,2024-12-01,Winter,Rainy,Completed,3.8,2100000,1610000,490000
B005020,CUST04087,False,35,T028,T028_SH_Fo_231216_0000,Tour TP.HCM 2N1Đ - City,TP.HCM,Nam Bộ,City,Foreign,Foreign,OTA,Normal,1020000,4,0,0,4,2023-12-06,2023-12-16,2023-12-17,Winter,Sunny,Completed,4.7,4080000,2940000,1140000
B005021,CUST04088,False,43,T282,T282_SH_Fa_241229_0046,Tour Bến Tre 1N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Family,Hotline,Normal,500000,2,1,0,3,2024-12-05,2024-12-29,2024-12-29,Winter,Sunny,Completed,4.2,1300000,1050000,250000
B005022,CUST04089,False,27,T340,T340_SH_Gr_220421_0460,Tour Ninh Bình 1N1Đ - City,Ninh Bình,Bắc Bộ,City,Domestic,Group,Social,Normal,500000,11,0,0,11,2022-03-26,2022-04-21,2022-04-21,Spring,Cloudy,Completed,5.0,5500000,3660000,1840000
B005023,CUST04090,False,30,T168,T168_SH_Co_240810_0193,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Domestic,Couple,OTA,Normal,2030000,2,0,0,2,2024-07-11,2024-08-10,2024-08-12,Summer,Sunny,Completed,4.2,4060000,3250000,810000
B005024,CUST04091,False,37,T095,T095_SH_Fo_220412_0118,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Foreign,Foreign,Website,Normal,1060000,2,0,0,2,2022-03-24,2022-04-12,2022-04-13,Spring,Sunny,Completed,4.9,2120000,1540000,580000
B005025,CUST04092,False,32,T003,T003_PV_Fa_230330_005024,Tour Huế 3N2Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Family,Hotline,Early,1400000,6,3,0,9,2023-02-22,2023-03-30,2023-04-01,Spring,Rainy,Completed,3.8,10920000,8670000,2250000
B005026,CUST04093,False,24,T297,T297_SH_Gr_220531_0337,Tour Đà Nẵng 3N2Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Group,Agent,Normal,1620000,9,0,0,9,2022-05-12,2022-05-31,2022-06-02,Summer,Sunny,Completed,4.1,14580000,10920000,3660000
B005027,CUST02131,True,33,T072,T072_SH_Co_241202_0183,Tour Đà Lạt 4N3Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,Agent,Normal,1770000,2,0,0,2,2024-11-14,2024-12-02,2024-12-05,Winter,Sunny,Completed,5.0,3540000,2340000,1200000
B005028,CUST04094,False,59,T258,T258_SH_Fo_240811_0150,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Foreign,Foreign,OTA,Normal,940000,4,0,0,4,2024-07-28,2024-08-11,2024-08-12,Summer,Sunny,Completed,4.6,3760000,2370000,1390000
B005029,CUST04095,False,30,T196,T196_SH_Fa_231028_0015,Tour Bến Tre 3N2Đ - River,Bến Tre,Nam Bộ,River,Domestic,Family,OTA,Normal,1220000,6,2,0,8,2023-10-12,2023-10-28,2023-10-30,Autumn,Rainy,Completed,2.4,8780000,5840000,2940000
B005030,CUST04096,False,28,T253,T253_SH_Gr_221203_0153,Tour Sa Pa 3N2Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Group,Hotline,Normal,1380000,6,0,0,6,2022-11-09,2022-12-03,2022-12-05,Winter,Sunny,Completed,4.8,8280000,5560000,2720000
B005031,CUST04097,False,39,T052,T052_SH_Co_241109_0191,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Couple,Agent,Normal,2030000,2,0,0,2,2024-10-16,2024-11-09,2024-11-12,Winter,Rainy,Completed,4.1,4060000,3150000,910000
B005032,CUST04098,False,32,T254,T254_SH_Fo_221015_0144,Tour Cần Thơ 2N1Đ - City,Cần Thơ,Nam Bộ,City,Foreign,Foreign,Website,Late,820000,2,0,0,2,2022-10-05,2022-10-15,2022-10-16,Autumn,Rainy,Completed,3.2,1640000,1040000,600000
B005033,CUST04099,False,50,T012,T012_PV_Fa_240703_005032,Tour Cần Thơ 5N4Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Family,Website,Early,2170000,6,3,0,9,2024-05-19,2024-07-03,2024-07-07,Summer,Cloudy,Completed,4.7,16930000,11420000,5510000
B005034,CUST04100,False,25,T259,T259_SH_Gr_230616_0479,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Group,Website,Normal,850000,7,0,0,7,2023-05-27,2023-06-16,2023-06-17,Summer,Sunny,Completed,3.5,5950000,4580000,1370000
B005035,CUST01378,True,40,T194,T194_SH_Co_220731_0185,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Couple,Agent,Normal,1080000,2,0,0,2,2022-07-18,2022-07-31,2022-08-01,Summer,Sunny,Completed,3.4,2160000,1640000,520000
B005036,CUST02926,True,36,T260,T260_SH_Fo_240213_0185,Tour Hà Nội 4N3Đ - City,Hà Nội,Bắc Bộ,City,Foreign,Foreign,OTA,Normal,1850000,2,0,0,2,2024-01-24,2024-02-13,2024-02-16,Spring,Sunny,Completed,4.6,3700000,2620000,1080000
B005037,CUST04101,False,49,T212,T212_SH_Fa_220617_0009,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Family,OTA,Early,1070000,3,1,0,4,2022-05-09,2022-06-17,2022-06-18,Summer,Sunny,Completed,3.9,3850000,2720000,1130000
B005038,CUST04052,True,28,T293,T293_SH_Gr_241224_0362,Tour Hà Giang 2N1Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Group,Agent,Early,890000,6,0,0,6,2024-11-23,2024-12-24,2024-12-25,Winter,Cloudy,Completed,4.2,5340000,4290000,1050000
B005039,CUST03679,True,31,T028,T028_SH_Co_240528_0277,Tour TP.HCM 2N1Đ - City,TP.HCM,Nam Bộ,City,Domestic,Couple,Website,Normal,1020000,2,0,0,2,2024-05-08,2024-05-28,2024-05-29,Summer,Sunny,Completed,3.2,2040000,1350000,690000
B005040,CUST04102,False,39,T097,T097_SH_Fo_230921_0098,Tour Hà Nội 4N3Đ - Mountain,Hà Nội,Bắc Bộ,Mountain,Foreign,Foreign,OTA,Normal,1520000,3,0,0,3,2023-09-11,2023-09-21,2023-09-24,Autumn,Sunny,Completed,4.2,4560000,3190000,1370000
B005041,CUST04103,False,40,T136,T136_PV_Fa_221213_005040,Tour Ninh Bình 3N2Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Family,Social,Early,1940000,8,4,0,12,2022-11-06,2022-12-13,2022-12-15,Winter,Cloudy,Completed,3.8,20180000,14960000,5220000
B005042,CUST04104,False,32,T258,T258_SH_Gr_240830_0271,Tour Đà Lạt 2N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Agent,Normal,710000,12,0,0,12,2024-08-09,2024-08-30,2024-08-31,Summer,Sunny,Completed,4.3,8520000,6590000,1930000
B005043,CUST04105,False,32,T220,T220_SH_Co_220709_0201,Tour Sa Pa 2N1Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Couple,OTA,Normal,970000,2,0,0,2,2022-06-14,2022-07-09,2022-07-10,Summer,Rainy,Completed,3.1,1940000,1370000,570000
B005044,CUST04106,False,46,T094,T094_SH_Fo_240913_0088,Tour Hạ Long 2N1Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Foreign,Foreign,Website,Normal,1060000,4,0,0,4,2024-09-01,2024-09-13,2024-09-14,Autumn,Sunny,Completed,4.8,4240000,3110000,1130000
B005045,CUST04107,False,51,T227,T227_SH_Fa_231228_0001,Tour Sa Pa 4N3Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Family,Website,Early,1920000,2,2,0,4,2023-11-22,2023-12-28,2023-12-31,Winter,Sunny,Completed,5.0,6140000,4090000,2050000
B005046,CUST04108,False,22,T293,T293_SH_Gr_240220_0229,Tour Hà Giang 2N1Đ - Adventure,Hà Giang,Bắc Bộ,Adventure,Domestic,Group,OTA,Early,870000,6,0,0,6,2024-01-20,2024-02-20,2024-02-21,Spring,Sunny,Completed,4.2,5220000,3550000,1670000
B005047,CUST04109,False,40,T158,T158_SH_Co_220719_0196,Tour Nha Trang 1N1Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Couple,OTA,Normal,690000,2,0,0,2,2022-07-06,2022-07-19,2022-07-19,Summer,Cloudy,Completed,3.6,1380000,1090000,290000
B005048,CUST04110,False,53,T323,T323_SH_Fo_231207_0047,Tour Ninh Bình 2N1Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Foreign,Foreign,Website,Normal,900000,3,0,0,3,2023-11-18,2023-12-07,2023-12-08,Winter,Sunny,Completed,5.0,2700000,1810000,890000
B005049,CUST04111,False,44,T196,T196_SH_Fa_220421_0025,Tour Bến Tre 3N2Đ - River,Bến Tre,Nam Bộ,River,Domestic,Family,Website,Normal,1370000,4,3,0,7,2022-03-22,2022-04-21,2022-04-23,Spring,Sunny,Completed,4.7,7950000,6270000,1680000
B005050,CUST04112,False,30,T101,T101_SH_Gr_220815_0444,Tour Sa Pa 4N3Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Domestic,Group,Website,Normal,2240000,6,0,0,6,2022-07-23,2022-08-15,2022-08-18,Summer,Storm,Cancelled,,0,0,0
B005051,CUST04113,False,36,T148,T148_SH_Co_240123_0042,Tour Hà Nội 2N1Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Couple,Website,Normal,880000,2,0,0,2,2024-01-04,2024-01-23,2024-01-24,Winter,Sunny,Completed,5.0,1760000,1260000,500000
B005052,CUST04114,False,29,T253,T253_SH_Fo_241012_0051,Tour Sa Pa 3N2Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Foreign,Foreign,Agent,Late,990000,2,0,0,2,2024-10-10,2024-10-12,2024-10-14,Autumn,Sunny,Completed,5.0,1980000,1370000,610000
B005053,CUST04115,False,30,T159,T159_SH_Fa_230214_0006,Tour Mũi Né 4N3Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Early,2510000,4,2,0,6,2023-01-10,2023-02-14,2023-02-17,Spring,Sunny,Completed,4.5,13050000,9970000,3080000
B005054,CUST04116,False,25,T271,T271_SH_Gr_240516_0464,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Group,Hotline,Normal,1700000,11,0,0,11,2024-05-02,2024-05-16,2024-05-18,Summer,Sunny,Completed,4.7,18700000,12950000,5750000
B005055,CUST04117,False,36,T040,T040_SH_Co_221225_0284,Tour Cần Thơ 3N2Đ - Cultural,Cần Thơ,Nam Bộ,Cultural,Domestic,Couple,OTA,Normal,1600000,2,0,0,2,2022-12-05,2022-12-25,2022-12-27,Winter,Cloudy,Completed,4.9,3200000,2240000,960000
B005056,CUST04118,False,47,T045,T045_SH_Fo_220723_0210,Tour Quảng Bình 2N1Đ - Cultural,Quảng Bình,Bắc Trung Bộ,Cultural,Foreign,Foreign,OTA,Normal,1070000,4,0,0,4,2022-07-05,2022-07-23,2022-07-24,Summer,Cloudy,Completed,3.3,4280000,2910000,1370000
B005057,CUST04119,False,52,T185,T185_SH_Fa_221015_0002,Tour Sa Pa 3N2Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Family,Hotline,Normal,1310000,4,2,0,6,2022-09-19,2022-10-15,2022-10-17,Autumn,Rainy,Completed,2.7,6810000,5400000,1410000
B005058,CUST04120,False,30,T196,T196_SH_Gr_231130_0409,Tour Bến Tre 3N2Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Social,Normal,1270000,11,0,0,11,2023-11-13,2023-11-30,2023-12-02,Winter,Sunny,Completed,4.8,13970000,11210000,2760000
B005059,CUST04121,False,31,T274,T274_SH_Co_241202_0311,Tour Hội An 2N1Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Couple,Website,Normal,900000,2,0,0,2,2024-11-11,2024-12-02,2024-12-03,Winter,Sunny,Completed,3.9,1800000,1410000,390000
B005060,CUST04122,False,28,T111,T111_SH_Fo_240704_0159,Tour Huế 2N1Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Foreign,Foreign,Website,Late,960000,4,0,0,4,2024-06-22,2024-07-04,2024-07-05,Summer,Sunny,Completed,4.7,3840000,2650000,1190000
B005061,CUST04123,False,33,T076,T076_SH_Fa_230202_0011,Tour Cần Thơ 3N2Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Family,Hotline,Early,1590000,2,1,0,3,2022-12-30,2023-02-02,2023-02-04,Spring,Sunny,Completed,4.0,4130000,2880000,1250000
B005062,CUST04124,False,26,T198,T198_SH_Gr_231027_0351,Tour Hạ Long 2N1Đ - Cruise,Hạ Long,Bắc Bộ,Cruise,Domestic,Group,Social,Normal,800000,8,0,0,8,2023-10-11,2023-10-27,2023-10-28,Autumn,Sunny,Completed,4.8,6400000,4690000,1710000
B005063,CUST04125,False,38,T317,T317_SH_Co_241122_0335,Tour Đà Lạt 3N2Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Couple,Website,Normal,1310000,2,0,0,2,2024-11-07,2024-11-22,2024-11-24,Winter,Rainy,Completed,3.9,2620000,1770000,850000
B005064,CUST04126,False,36,T131,T131_SH_Fo_231225_0076,Tour TP.HCM 3N2Đ - City,TP.HCM,Nam Bộ,City,Foreign,Foreign,Website,Late,1420000,2,0,0,2,2023-12-14,2023-12-25,2023-12-27,Winter,Sunny,Completed,3.9,2840000,2110000,730000
B005065,CUST01086,True,38,T345,T345_SH_Fa_240104_0219,Tour Huế 3N2Đ - City,Huế,Bắc Trung Bộ,City,Domestic,Family,OTA,Normal,1410000,4,2,0,6,2023-12-08,2024-01-04,2024-01-06,Winter,Sunny,Completed,4.3,7330000,5730000,1600000
B005066,CUST04127,False,28,T249,T249_SH_Gr_241117_0392,Tour Ninh Bình 3N2Đ - Cultural,Ninh Bình,Bắc Bộ,Cultural,Domestic,Group,Hotline,Normal,1440000,12,0,0,12,2024-10-28,2024-11-17,2024-11-19,Winter,Sunny,Completed,4.1,17280000,12940000,4340000
B005067,CUST04128,False,31,T028,T028_SH_Co_231121_0377,Tour TP.HCM 2N1Đ - City,TP.HCM,Nam Bộ,City,Domestic,Couple,Agent,Normal,830000,2,0,0,2,2023-10-26,2023-11-21,2023-11-22,Winter,Sunny,Completed,5.0,1660000,1190000,470000
B005068,CUST01780,True,53,T320,T320_SH_Fo_230808_0193,Tour Hà Giang 3N2Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Foreign,Foreign,Website,Normal,1110000,3,0,0,3,2023-07-27,2023-08-08,2023-08-10,Summer,Sunny,Completed,4.2,3330000,2230000,1100000
B005069,CUST04129,False,39,T327,T327_SH_Fa_230831_0176,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Family,Website,Early,1430000,3,2,0,5,2023-07-24,2023-08-31,2023-09-02,Summer,Sunny,Completed,4.1,6010000,4350000,1660000
B005070,CUST04130,False,22,T233,T233_SH_Gr_230815_0165,Tour Hà Nội 6N5Đ - City,Hà Nội,Bắc Bộ,City,Domestic,Group,Website,Normal,2430000,8,0,0,8,2023-07-25,2023-08-15,2023-08-20,Summer,Rainy,Cancelled,,0,0,0
B005071,CUST00267,True,38,T294,T294_SH_Co_230225_0016,Tour Huế 5N4Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Couple,OTA,Normal,2030000,2,0,0,2,2023-02-06,2023-02-25,2023-03-01,Spring,Sunny,Completed,4.9,4060000,2990000,1070000
B005072,CUST04131,False,50,T103,T103_SH_Fo_230602_0026,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Foreign,Foreign,Hotline,Late,1400000,2,0,0,2,2023-05-26,2023-06-02,2023-06-04,Summer,Rainy,Completed,3.9,2800000,1910000,890000
B005073,CUST04132,False,49,T160,T160_SH_Fa_241024_0027,Tour Hội An 2N1Đ - City,Hội An,Bắc Trung Bộ,City,Domestic,Family,Social,Normal,810000,2,2,0,4,2024-09-22,2024-10-24,2024-10-25,Autumn,Cloudy,Completed,4.4,2590000,2030000,560000
B005074,CUST04133,False,29,T344,T344_SH_Gr_230906_0343,Tour Cần Thơ 2N1Đ - River,Cần Thơ,Nam Bộ,River,Domestic,Group,Agent,Normal,880000,5,0,0,5,2023-08-26,2023-09-06,2023-09-07,Autumn,Cloudy,Completed,4.5,4400000,3170000,1230000
B005075,CUST04134,False,33,T189,T189_SH_Co_230619_0367,Tour Hạ Long 7N6Đ - Beach,Hạ Long,Bắc Bộ,Beach,Domestic,Couple,Website,Normal,3170000,2,0,0,2,2023-05-28,2023-06-19,2023-06-25,Summer,Cloudy,Completed,4.5,6340000,5010000,1330000
B005076,CUST04135,False,37,T152,T152_SH_Fo_241211_0058,Tour Hạ Long 1N1Đ - Cultural,Hạ Long,Bắc Bộ,Cultural,Foreign,Foreign,Website,Normal,500000,2,0,0,2,2024-11-27,2024-12-11,2024-12-11,Winter,Sunny,Completed,4.5,1000000,720000,280000
B005077,CUST03730,True,50,T181,T181_SH_Fa_240903_0107,Tour Mũi Né 3N2Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Domestic,Family,OTA,Early,1320000,3,1,0,4,2024-08-03,2024-09-03,2024-09-05,Autumn,Sunny,Completed,4.5,4750000,3730000,1020000
B005078,CUST00786,True,21,T194,T194_SH_Gr_231115_0079,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Domestic,Group,Hotline,Normal,1030000,11,0,0,11,2023-11-01,2023-11-15,2023-11-16,Winter,Sunny,Completed,3.4,11330000,8950000,2380000
B005079,CUST04136,False,39,T048,T048_SH_Co_240815_0254,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Couple,Website,Normal,870000,2,0,0,2,2024-08-03,2024-08-15,2024-08-16,Summer,Sunny,Completed,4.4,1740000,1350000,390000
B005080,CUST04137,False,59,T301,T301_SH_Fo_220329_0096,Tour Mũi Né 1N1Đ - Beach,Mũi Né,Nam Trung Bộ,Beach,Foreign,Foreign,Website,Late,680000,4,0,0,4,2022-03-18,2022-03-29,2022-03-29,Spring,Sunny,Completed,3.7,2720000,2000000,720000
B005081,CUST04138,False,42,T232,T232_SH_Fa_230205_0129,Tour Quảng Bình 3N2Đ - Beach,Quảng Bình,Bắc Trung Bộ,Beach,Domestic,Family,Website,Early,1390000,2,2,0,4,2022-12-13,2023-02-05,2023-02-07,Spring,Sunny,Completed,5.0,4450000,3080000,1370000
B005082,CUST04139,False,22,T351,T351_SH_Gr_230514_0333,Tour Bến Tre 3N2Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,Agent,Normal,1540000,10,0,0,10,2023-04-18,2023-05-14,2023-05-16,Summer,Cloudy,Completed,4.5,15400000,11000000,4400000
B005083,CUST04140,False,40,T082,T082_SH_Co_240731_0187,Tour Đà Nẵng 2N1Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Couple,Website,Normal,980000,2,0,0,2,2024-07-05,2024-07-31,2024-08-01,Summer,Sunny,Completed,4.6,1960000,1430000,530000
B005084,CUST04141,False,33,T004,T004_SH_Fo_231001_0143,Tour Sa Pa 2N1Đ - Mountain,Sa Pa,Bắc Bộ,Mountain,Foreign,Foreign,OTA,Normal,960000,3,0,0,3,2023-09-16,2023-10-01,2023-10-02,Autumn,Sunny,Completed,3.8,2880000,1990000,890000
B005085,CUST04142,False,42,T137,T137_SH_Fa_220323_0007,Tour Huế 7N6Đ - Cultural,Huế,Bắc Trung Bộ,Cultural,Domestic,Family,Hotline,Early,2770000,3,3,0,6,2022-02-18,2022-03-23,2022-03-29,Spring,Sunny,Completed,4.6,13300000,9580000,3720000
B005086,CUST04143,False,31,T247,T247_SH_Gr_241019_0033,Tour Đà Lạt 1N1Đ - Mountain,Đà Lạt,Tây Nguyên,Mountain,Domestic,Group,Social,Normal,500000,9,0,0,9,2024-09-29,2024-10-19,2024-10-19,Autumn,Sunny,Completed,4.3,4500000,3170000,1330000
B005087,CUST04144,False,40,T186,T186_SH_Co_221013_0250,Tour Nha Trang 2N1Đ - Beach,Nha Trang,Nam Trung Bộ,Beach,Domestic,Couple,Social,Normal,1060000,2,0,0,2,2022-09-26,2022-10-13,2022-10-14,Autumn,Rainy,Completed,3.3,2120000,1530000,590000
B005088,CUST04145,False,45,T058,T058_SH_Fo_240511_0128,Tour Phú Quốc 3N2Đ - Beach,Phú Quốc,Nam Bộ,Beach,Foreign,Foreign,OTA,Normal,2300000,4,0,0,4,2024-05-01,2024-05-11,2024-05-13,Summer,Cloudy,Completed,3.9,9200000,6920000,2280000
B005089,CUST04146,False,45,T271,T271_SH_Fa_240818_0000,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,Website,Early,1320000,5,3,0,8,2024-07-18,2024-08-18,2024-08-20,Summer,Sunny,Completed,3.7,8980000,7170000,1810000
B005090,CUST04147,False,22,T182,T182_SH_Gr_220628_0208,Tour TP.HCM 2N1Đ - City,TP.HCM,Nam Bộ,City,Domestic,Group,Agent,Normal,1070000,5,0,0,5,2022-06-05,2022-06-28,2022-06-29,Summer,Sunny,Completed,4.6,5350000,3720000,1630000
B005091,CUST04148,False,37,T279,T279_SH_Co_240301_0440,Tour Đà Nẵng 6N5Đ - Beach,Đà Nẵng,Nam Trung Bộ,Beach,Domestic,Couple,OTA,Normal,3270000,2,0,0,2,2024-02-10,2024-03-01,2024-03-06,Spring,Sunny,Completed,4.7,6540000,4560000,1980000
B005092,CUST04149,False,40,T272,T272_SH_Fo_231209_0152,Tour Vũng Tàu 2N1Đ - City,Vũng Tàu,Nam Bộ,City,Foreign,Foreign,OTA,Normal,790000,2,0,0,2,2023-11-25,2023-12-09,2023-12-10,Winter,Rainy,Completed,4.1,1580000,1000000,580000
B005093,CUST04150,False,40,T271,T271_SH_Fa_240818_0000,Tour Hội An 3N2Đ - Cultural,Hội An,Bắc Trung Bộ,Cultural,Domestic,Family,Social,Early,1320000,5,2,0,7,2024-07-08,2024-08-18,2024-08-20,Summer,Sunny,Completed,3.3,8180000,6550000,1630000
B005094,CUST04151,False,24,T208,T208_SH_Gr_221026_0472,Tour Đà Nẵng 4N3Đ - Cultural,Đà Nẵng,Nam Trung Bộ,Cultural,Domestic,Group,Social,Normal,1590000,8,0,0,8,2022-10-12,2022-10-26,2022-10-29,Autumn,Cloudy,Completed,4.5,12720000,9220000,3500000
B005095,CUST03268,True,32,T133,T133_SH_Co_240817_0189,Tour Sa Pa 4N3Đ - Adventure,Sa Pa,Bắc Bộ,Adventure,Domestic,Couple,Website,Normal,2270000,2,0,0,2,2024-07-29,2024-08-17,2024-08-20,Summer,Rainy,Completed,3.1,4540000,3480000,1060000
B005096,CUST02747,True,58,T149,T149_SH_Fo_221108_0042,Tour Hà Giang 2N1Đ - Mountain,Hà Giang,Bắc Bộ,Mountain,Foreign,Foreign,Hotline,Normal,1030000,2,0,0,2,2022-10-25,2022-11-08,2022-11-09,Winter,Cloudy,Completed,3.5,2060000,1350000,710000
B005097,CUST04152,False,54,T327,T327_SH_Fa_220709_0004,Tour Hà Nội 3N2Đ - Cultural,Hà Nội,Bắc Bộ,Cultural,Domestic,Family,Social,Early,1380000,3,1,0,4,2022-06-04,2022-07-09,2022-07-11,Summer,Cloudy,Cancelled,,0,0,0
B005098,CUST03442,True,30,T237,T237_SH_Gr_221105_0308,Tour Bến Tre 2N1Đ - River,Bến Tre,Nam Bộ,River,Domestic,Group,OTA,Normal,740000,10,0,0,10,2022-10-12,2022-11-05,2022-11-06,Winter,Sunny,Completed,3.7,7400000,5460000,1940000
